"checkin_id","checkin_length","checkin_time","location","precinct","device","day","month","year","hour","minute","seconds"
"CHECKIN_255865",60,2018-11-06 11:49:15,"LOCATION_301","PRECINCT_356","DEVICE_869",6,11,2018,11,49,15
"CHECKIN_255875",23,2018-11-06 11:53:39,"LOCATION_301","PRECINCT_356","DEVICE_870",6,11,2018,11,53,39
"CHECKIN_255888",40,2018-11-06 11:59:13,"LOCATION_301","PRECINCT_356","DEVICE_869",6,11,2018,11,59,13
"CHECKIN_255895",58,2018-11-06 12:03:30,"LOCATION_301","PRECINCT_356","DEVICE_870",6,11,2018,12,3,30
"CHECKIN_255912",75,2018-11-06 12:13:08,"LOCATION_301","PRECINCT_356","DEVICE_868",6,11,2018,12,13,8
"CHECKIN_255914",246,2018-11-06 12:17:00,"LOCATION_301","PRECINCT_356","DEVICE_869",6,11,2018,12,17,0
"CHECKIN_255921",49,2018-11-06 12:23:32,"LOCATION_301","PRECINCT_356","DEVICE_868",6,11,2018,12,23,32
"CHECKIN_255922",37,2018-11-06 12:24:01,"LOCATION_301","PRECINCT_356","DEVICE_869",6,11,2018,12,24,1
"CHECKIN_255940",37,2018-11-06 12:44:08,"LOCATION_301","PRECINCT_356","DEVICE_869",6,11,2018,12,44,8
"CHECKIN_255942",255,2018-11-06 12:44:47,"LOCATION_301","PRECINCT_356","DEVICE_869",6,11,2018,12,44,47
"CHECKIN_255967",58,2018-11-06 12:57:44,"LOCATION_301","PRECINCT_356","DEVICE_870",6,11,2018,12,57,44
"CHECKIN_255993",58,2018-11-06 13:16:21,"LOCATION_301","PRECINCT_356","DEVICE_870",6,11,2018,13,16,21
"CHECKIN_256007",65,2018-11-06 13:29:12,"LOCATION_301","PRECINCT_356","DEVICE_870",6,11,2018,13,29,12
"CHECKIN_256015",74,2018-11-06 13:34:18,"LOCATION_301","PRECINCT_356","DEVICE_868",6,11,2018,13,34,18
"CHECKIN_256021",276,2018-11-06 13:38:14,"LOCATION_301","PRECINCT_356","DEVICE_868",6,11,2018,13,38,14
"CHECKIN_256030",295,2018-11-06 13:43:00,"LOCATION_301","PRECINCT_356","DEVICE_868",6,11,2018,13,43,0
"CHECKIN_256034",41,2018-11-06 13:45:05,"LOCATION_301","PRECINCT_356","DEVICE_870",6,11,2018,13,45,5
"CHECKIN_256036",208,2018-11-06 13:45:55,"LOCATION_301","PRECINCT_356","DEVICE_870",6,11,2018,13,45,55
"CHECKIN_256049",21,2018-11-06 13:57:59,"LOCATION_301","PRECINCT_356","DEVICE_869",6,11,2018,13,57,59
"CHECKIN_256059",261,2018-11-06 14:03:12,"LOCATION_301","PRECINCT_356","DEVICE_870",6,11,2018,14,3,12
"CHECKIN_256083",54,2018-11-06 14:20:25,"LOCATION_301","PRECINCT_356","DEVICE_869",6,11,2018,14,20,25
"CHECKIN_256091",36,2018-11-06 14:25:27,"LOCATION_301","PRECINCT_356","DEVICE_868",6,11,2018,14,25,27
"CHECKIN_256096",41,2018-11-06 14:26:42,"LOCATION_301","PRECINCT_356","DEVICE_869",6,11,2018,14,26,42
"CHECKIN_256098",56,2018-11-06 14:27:40,"LOCATION_301","PRECINCT_356","DEVICE_870",6,11,2018,14,27,40
"CHECKIN_256104",22,2018-11-06 14:39:38,"LOCATION_301","PRECINCT_356","DEVICE_868",6,11,2018,14,39,38
"CHECKIN_256121",16,2018-11-06 14:58:29,"LOCATION_301","PRECINCT_356","DEVICE_868",6,11,2018,14,58,29
"CHECKIN_256128",41,2018-11-06 15:02:13,"LOCATION_301","PRECINCT_356","DEVICE_868",6,11,2018,15,2,13
"CHECKIN_256147",73,2018-11-06 15:23:05,"LOCATION_301","PRECINCT_356","DEVICE_869",6,11,2018,15,23,5
"CHECKIN_256155",16,2018-11-06 15:28:36,"LOCATION_301","PRECINCT_356","DEVICE_868",6,11,2018,15,28,36
"CHECKIN_256169",24,2018-11-06 15:39:29,"LOCATION_301","PRECINCT_356","DEVICE_870",6,11,2018,15,39,29
"CHECKIN_256173",48,2018-11-06 15:43:18,"LOCATION_301","PRECINCT_356","DEVICE_870",6,11,2018,15,43,18
"CHECKIN_256182",64,2018-11-06 15:52:22,"LOCATION_301","PRECINCT_356","DEVICE_869",6,11,2018,15,52,22
"CHECKIN_256191",35,2018-11-06 16:00:29,"LOCATION_301","PRECINCT_356","DEVICE_868",6,11,2018,16,0,29
"CHECKIN_256194",24,2018-11-06 16:03:52,"LOCATION_301","PRECINCT_356","DEVICE_869",6,11,2018,16,3,52
"CHECKIN_256198",34,2018-11-06 16:05:20,"LOCATION_301","PRECINCT_356","DEVICE_870",6,11,2018,16,5,20
"CHECKIN_256206",59,2018-11-06 16:11:03,"LOCATION_301","PRECINCT_356","DEVICE_869",6,11,2018,16,11,3
"CHECKIN_256212",19,2018-11-06 16:14:31,"LOCATION_301","PRECINCT_356","DEVICE_870",6,11,2018,16,14,31
"CHECKIN_256243",75,2018-11-06 16:37:27,"LOCATION_301","PRECINCT_356","DEVICE_869",6,11,2018,16,37,27
"CHECKIN_256246",73,2018-11-06 16:39:34,"LOCATION_301","PRECINCT_356","DEVICE_870",6,11,2018,16,39,34
"CHECKIN_256271",267,2018-11-06 16:58:35,"LOCATION_301","PRECINCT_356","DEVICE_868",6,11,2018,16,58,35
"CHECKIN_256284",21,2018-11-06 17:03:52,"LOCATION_301","PRECINCT_356","DEVICE_869",6,11,2018,17,3,52
"CHECKIN_256292",42,2018-11-06 17:15:31,"LOCATION_301","PRECINCT_356","DEVICE_870",6,11,2018,17,15,31
"CHECKIN_256295",41,2018-11-06 17:17:08,"LOCATION_301","PRECINCT_356","DEVICE_868",6,11,2018,17,17,8
"CHECKIN_256301",25,2018-11-06 17:20:46,"LOCATION_301","PRECINCT_356","DEVICE_868",6,11,2018,17,20,46
"CHECKIN_256304",39,2018-11-06 17:21:56,"LOCATION_301","PRECINCT_356","DEVICE_870",6,11,2018,17,21,56
"CHECKIN_256311",36,2018-11-06 17:24:57,"LOCATION_301","PRECINCT_356","DEVICE_869",6,11,2018,17,24,57
"CHECKIN_256331",24,2018-11-06 17:39:43,"LOCATION_301","PRECINCT_356","DEVICE_868",6,11,2018,17,39,43
"CHECKIN_256347",276,2018-11-06 17:49:05,"LOCATION_301","PRECINCT_356","DEVICE_870",6,11,2018,17,49,5
"CHECKIN_256364",45,2018-11-06 18:02:02,"LOCATION_301","PRECINCT_356","DEVICE_869",6,11,2018,18,2,2
"CHECKIN_256368",18,2018-11-06 18:03:42,"LOCATION_301","PRECINCT_356","DEVICE_870",6,11,2018,18,3,42
"CHECKIN_256381",74,2018-11-06 18:19:22,"LOCATION_301","PRECINCT_356","DEVICE_870",6,11,2018,18,19,22
"CHECKIN_256392",229,2018-11-06 18:28:25,"LOCATION_301","PRECINCT_356","DEVICE_869",6,11,2018,18,28,25
"CHECKIN_256397",70,2018-11-06 18:33:26,"LOCATION_301","PRECINCT_356","DEVICE_868",6,11,2018,18,33,26
"CHECKIN_256400",31,2018-11-06 18:38:33,"LOCATION_301","PRECINCT_356","DEVICE_868",6,11,2018,18,38,33
"CHECKIN_256408",59,2018-11-06 18:43:39,"LOCATION_301","PRECINCT_356","DEVICE_868",6,11,2018,18,43,39
"CHECKIN_256444",27,2018-11-06 19:36:42,"LOCATION_301","PRECINCT_356","DEVICE_869",6,11,2018,19,36,42
"CHECKIN_256445",48,2018-11-06 19:39:20,"LOCATION_301","PRECINCT_356","DEVICE_870",6,11,2018,19,39,20
"CHECKIN_256450",68,2018-11-06 07:11:07,"LOCATION_302","PRECINCT_357","DEVICE_872",6,11,2018,7,11,7
"CHECKIN_256467",63,2018-11-06 07:59:59,"LOCATION_302","PRECINCT_357","DEVICE_873",6,11,2018,7,59,59
"CHECKIN_256470",43,2018-11-06 08:08:33,"LOCATION_302","PRECINCT_357","DEVICE_873",6,11,2018,8,8,33
"CHECKIN_256471",52,2018-11-06 08:11:49,"LOCATION_302","PRECINCT_357","DEVICE_872",6,11,2018,8,11,49
"CHECKIN_256494",42,2018-11-06 09:33:35,"LOCATION_302","PRECINCT_357","DEVICE_873",6,11,2018,9,33,35
"CHECKIN_256496",22,2018-11-06 09:40:58,"LOCATION_302","PRECINCT_357","DEVICE_872",6,11,2018,9,40,58
"CHECKIN_256511",71,2018-11-06 10:31:54,"LOCATION_302","PRECINCT_357","DEVICE_873",6,11,2018,10,31,54
"CHECKIN_256512",15,2018-11-06 10:35:44,"LOCATION_302","PRECINCT_357","DEVICE_872",6,11,2018,10,35,44
"CHECKIN_256529",298,2018-11-06 11:35:01,"LOCATION_302","PRECINCT_357","DEVICE_872",6,11,2018,11,35,1
"CHECKIN_256548",48,2018-11-06 12:53:17,"LOCATION_302","PRECINCT_357","DEVICE_873",6,11,2018,12,53,17
"CHECKIN_256553",36,2018-11-06 12:58:44,"LOCATION_302","PRECINCT_357","DEVICE_872",6,11,2018,12,58,44
"CHECKIN_256557",46,2018-11-06 13:08:20,"LOCATION_302","PRECINCT_357","DEVICE_873",6,11,2018,13,8,20
"CHECKIN_256565",245,2018-11-06 13:29:37,"LOCATION_302","PRECINCT_357","DEVICE_872",6,11,2018,13,29,37
"CHECKIN_256574",69,2018-11-06 13:47:31,"LOCATION_302","PRECINCT_357","DEVICE_872",6,11,2018,13,47,31
"CHECKIN_256582",244,2018-11-06 14:20:57,"LOCATION_302","PRECINCT_357","DEVICE_873",6,11,2018,14,20,57
"CHECKIN_256594",50,2018-11-06 14:51:30,"LOCATION_302","PRECINCT_357","DEVICE_872",6,11,2018,14,51,30
"CHECKIN_256598",49,2018-11-06 15:16:01,"LOCATION_302","PRECINCT_357","DEVICE_872",6,11,2018,15,16,1
"CHECKIN_256607",28,2018-11-06 15:40:14,"LOCATION_302","PRECINCT_357","DEVICE_873",6,11,2018,15,40,14
"CHECKIN_256632",45,2018-11-06 16:45:19,"LOCATION_302","PRECINCT_357","DEVICE_873",6,11,2018,16,45,19
"CHECKIN_256635",31,2018-11-06 16:59:54,"LOCATION_302","PRECINCT_357","DEVICE_872",6,11,2018,16,59,54
"CHECKIN_256650",16,2018-11-06 17:38:25,"LOCATION_302","PRECINCT_357","DEVICE_873",6,11,2018,17,38,25
"CHECKIN_256657",44,2018-11-06 17:53:19,"LOCATION_302","PRECINCT_357","DEVICE_872",6,11,2018,17,53,19
"CHECKIN_256662",71,2018-11-06 18:07:04,"LOCATION_302","PRECINCT_357","DEVICE_872",6,11,2018,18,7,4
"CHECKIN_256669",75,2018-11-06 18:24:00,"LOCATION_302","PRECINCT_357","DEVICE_873",6,11,2018,18,24,0
"CHECKIN_256678",288,2018-11-06 18:34:04,"LOCATION_302","PRECINCT_357","DEVICE_873",6,11,2018,18,34,4
"CHECKIN_256695",62,2018-11-06 19:43:28,"LOCATION_302","PRECINCT_357","DEVICE_872",6,11,2018,19,43,28
"CHECKIN_256699",217,2018-11-06 07:00:00,"LOCATION_303","PRECINCT_111","DEVICE_875",6,11,2018,7,0,0
"CHECKIN_256706",36,2018-11-06 07:05:14,"LOCATION_303","PRECINCT_111","DEVICE_874",6,11,2018,7,5,14
"CHECKIN_256723",71,2018-11-06 07:22:01,"LOCATION_303","PRECINCT_111","DEVICE_874",6,11,2018,7,22,1
"CHECKIN_256732",50,2018-11-06 07:34:21,"LOCATION_303","PRECINCT_111","DEVICE_875",6,11,2018,7,34,21
"CHECKIN_256736",59,2018-11-06 07:40:45,"LOCATION_303","PRECINCT_111","DEVICE_874",6,11,2018,7,40,45
"CHECKIN_256748",43,2018-11-06 08:02:13,"LOCATION_303","PRECINCT_111","DEVICE_875",6,11,2018,8,2,13
"CHECKIN_256765",57,2018-11-06 08:21:44,"LOCATION_303","PRECINCT_111","DEVICE_874",6,11,2018,8,21,44
"CHECKIN_256766",259,2018-11-06 08:22:30,"LOCATION_303","PRECINCT_111","DEVICE_875",6,11,2018,8,22,30
"CHECKIN_256781",62,2018-11-06 08:44:08,"LOCATION_303","PRECINCT_111","DEVICE_874",6,11,2018,8,44,8
"CHECKIN_256793",75,2018-11-06 08:53:36,"LOCATION_303","PRECINCT_111","DEVICE_875",6,11,2018,8,53,36
"CHECKIN_256800",48,2018-11-06 09:06:08,"LOCATION_303","PRECINCT_111","DEVICE_874",6,11,2018,9,6,8
"CHECKIN_256801",32,2018-11-06 09:06:15,"LOCATION_303","PRECINCT_111","DEVICE_875",6,11,2018,9,6,15
"CHECKIN_256821",25,2018-11-06 09:27:34,"LOCATION_303","PRECINCT_111","DEVICE_874",6,11,2018,9,27,34
"CHECKIN_256822",19,2018-11-06 09:28:10,"LOCATION_303","PRECINCT_111","DEVICE_875",6,11,2018,9,28,10
"CHECKIN_256825",29,2018-11-06 09:30:10,"LOCATION_303","PRECINCT_111","DEVICE_874",6,11,2018,9,30,10
"CHECKIN_256850",50,2018-11-06 09:52:33,"LOCATION_303","PRECINCT_111","DEVICE_875",6,11,2018,9,52,33
"CHECKIN_256859",46,2018-11-06 10:08:17,"LOCATION_303","PRECINCT_111","DEVICE_874",6,11,2018,10,8,17
"CHECKIN_256871",75,2018-11-06 10:18:22,"LOCATION_303","PRECINCT_111","DEVICE_874",6,11,2018,10,18,22
"CHECKIN_256884",56,2018-11-06 10:34:22,"LOCATION_303","PRECINCT_111","DEVICE_875",6,11,2018,10,34,22
"CHECKIN_256885",63,2018-11-06 10:35:06,"LOCATION_303","PRECINCT_111","DEVICE_874",6,11,2018,10,35,6
"CHECKIN_256900",75,2018-11-06 10:52:07,"LOCATION_303","PRECINCT_111","DEVICE_875",6,11,2018,10,52,7
"CHECKIN_256911",67,2018-11-06 11:04:41,"LOCATION_303","PRECINCT_111","DEVICE_875",6,11,2018,11,4,41
"CHECKIN_256918",52,2018-11-06 11:12:08,"LOCATION_303","PRECINCT_111","DEVICE_874",6,11,2018,11,12,8
"CHECKIN_256938",25,2018-11-06 11:24:28,"LOCATION_303","PRECINCT_111","DEVICE_875",6,11,2018,11,24,28
"CHECKIN_256939",34,2018-11-06 11:27:43,"LOCATION_303","PRECINCT_111","DEVICE_874",6,11,2018,11,27,43
"CHECKIN_256960",44,2018-11-06 11:54:35,"LOCATION_303","PRECINCT_111","DEVICE_874",6,11,2018,11,54,35
"CHECKIN_256962",25,2018-11-06 11:55:17,"LOCATION_303","PRECINCT_111","DEVICE_875",6,11,2018,11,55,17
"CHECKIN_256979",71,2018-11-06 12:24:38,"LOCATION_303","PRECINCT_111","DEVICE_875",6,11,2018,12,24,38
"CHECKIN_256992",42,2018-11-06 12:36:16,"LOCATION_303","PRECINCT_111","DEVICE_874",6,11,2018,12,36,16
"CHECKIN_256995",66,2018-11-06 12:40:33,"LOCATION_303","PRECINCT_111","DEVICE_874",6,11,2018,12,40,33
"CHECKIN_257000",68,2018-11-06 12:56:36,"LOCATION_303","PRECINCT_111","DEVICE_875",6,11,2018,12,56,36
"CHECKIN_257022",63,2018-11-06 13:42:26,"LOCATION_303","PRECINCT_111","DEVICE_875",6,11,2018,13,42,26
"CHECKIN_257023",50,2018-11-06 13:47:53,"LOCATION_303","PRECINCT_111","DEVICE_874",6,11,2018,13,47,53
"CHECKIN_257028",27,2018-11-06 13:56:47,"LOCATION_303","PRECINCT_111","DEVICE_874",6,11,2018,13,56,47
"CHECKIN_257036",50,2018-11-06 14:11:40,"LOCATION_303","PRECINCT_111","DEVICE_874",6,11,2018,14,11,40
"CHECKIN_257043",50,2018-11-06 14:25:50,"LOCATION_303","PRECINCT_111","DEVICE_875",6,11,2018,14,25,50
"CHECKIN_257059",67,2018-11-06 15:05:03,"LOCATION_303","PRECINCT_111","DEVICE_874",6,11,2018,15,5,3
"CHECKIN_257060",28,2018-11-06 15:06:36,"LOCATION_303","PRECINCT_111","DEVICE_875",6,11,2018,15,6,36
"CHECKIN_257074",60,2018-11-06 15:34:10,"LOCATION_303","PRECINCT_111","DEVICE_875",6,11,2018,15,34,10
"CHECKIN_257086",65,2018-11-06 15:54:41,"LOCATION_303","PRECINCT_111","DEVICE_874",6,11,2018,15,54,41
"CHECKIN_257091",47,2018-11-06 16:04:48,"LOCATION_303","PRECINCT_111","DEVICE_874",6,11,2018,16,4,48
"CHECKIN_257104",209,2018-11-06 16:21:34,"LOCATION_303","PRECINCT_111","DEVICE_875",6,11,2018,16,21,34
"CHECKIN_257114",20,2018-11-06 16:30:48,"LOCATION_303","PRECINCT_111","DEVICE_875",6,11,2018,16,30,48
"CHECKIN_257126",30,2018-11-06 16:44:01,"LOCATION_303","PRECINCT_111","DEVICE_874",6,11,2018,16,44,1
"CHECKIN_257128",43,2018-11-06 16:45:49,"LOCATION_303","PRECINCT_111","DEVICE_875",6,11,2018,16,45,49
"CHECKIN_257151",22,2018-11-06 17:13:03,"LOCATION_303","PRECINCT_111","DEVICE_874",6,11,2018,17,13,3
"CHECKIN_257154",38,2018-11-06 17:14:04,"LOCATION_303","PRECINCT_111","DEVICE_875",6,11,2018,17,14,4
"CHECKIN_257158",30,2018-11-06 17:19:13,"LOCATION_303","PRECINCT_111","DEVICE_875",6,11,2018,17,19,13
"CHECKIN_257159",23,2018-11-06 17:19:47,"LOCATION_303","PRECINCT_111","DEVICE_875",6,11,2018,17,19,47
"CHECKIN_257180",220,2018-11-06 17:37:36,"LOCATION_303","PRECINCT_111","DEVICE_874",6,11,2018,17,37,36
"CHECKIN_257190",23,2018-11-06 17:46:12,"LOCATION_303","PRECINCT_111","DEVICE_874",6,11,2018,17,46,12
"CHECKIN_257196",34,2018-11-06 17:48:36,"LOCATION_303","PRECINCT_111","DEVICE_874",6,11,2018,17,48,36
"CHECKIN_257203",40,2018-11-06 17:54:20,"LOCATION_303","PRECINCT_111","DEVICE_875",6,11,2018,17,54,20
"CHECKIN_257211",33,2018-11-06 18:00:27,"LOCATION_303","PRECINCT_111","DEVICE_875",6,11,2018,18,0,27
"CHECKIN_257216",68,2018-11-06 18:02:54,"LOCATION_303","PRECINCT_111","DEVICE_874",6,11,2018,18,2,54
"CHECKIN_257242",30,2018-11-06 18:22:30,"LOCATION_303","PRECINCT_111","DEVICE_874",6,11,2018,18,22,30
"CHECKIN_257246",21,2018-11-06 18:25:58,"LOCATION_303","PRECINCT_111","DEVICE_875",6,11,2018,18,25,58
"CHECKIN_257250",51,2018-11-06 18:30:02,"LOCATION_303","PRECINCT_111","DEVICE_874",6,11,2018,18,30,2
"CHECKIN_257252",53,2018-11-06 18:33:19,"LOCATION_303","PRECINCT_111","DEVICE_875",6,11,2018,18,33,19
"CHECKIN_257277",220,2018-11-06 18:54:45,"LOCATION_303","PRECINCT_111","DEVICE_874",6,11,2018,18,54,45
"CHECKIN_257289",231,2018-11-06 19:05:53,"LOCATION_303","PRECINCT_111","DEVICE_874",6,11,2018,19,5,53
"CHECKIN_257290",22,2018-11-06 19:05:54,"LOCATION_303","PRECINCT_111","DEVICE_875",6,11,2018,19,5,54
"CHECKIN_257291",37,2018-11-06 19:06:55,"LOCATION_303","PRECINCT_111","DEVICE_875",6,11,2018,19,6,55
"CHECKIN_257321",21,2018-11-06 07:03:06,"LOCATION_304","PRECINCT_124","DEVICE_878",6,11,2018,7,3,6
"CHECKIN_257327",24,2018-11-06 07:05:04,"LOCATION_304","PRECINCT_124","DEVICE_879",6,11,2018,7,5,4
"CHECKIN_257328",56,2018-11-06 07:05:05,"LOCATION_304","PRECINCT_124","DEVICE_877",6,11,2018,7,5,5
"CHECKIN_257329",65,2018-11-06 07:05:50,"LOCATION_304","PRECINCT_124","DEVICE_877",6,11,2018,7,5,50
"CHECKIN_257330",41,2018-11-06 07:05:51,"LOCATION_304","PRECINCT_124","DEVICE_878",6,11,2018,7,5,51
"CHECKIN_257366",58,2018-11-06 07:17:51,"LOCATION_304","PRECINCT_124","DEVICE_877",6,11,2018,7,17,51
"CHECKIN_257374",58,2018-11-06 07:20:28,"LOCATION_304","PRECINCT_124","DEVICE_877",6,11,2018,7,20,28
"CHECKIN_257396",25,2018-11-06 07:28:59,"LOCATION_304","PRECINCT_124","DEVICE_879",6,11,2018,7,28,59
"CHECKIN_257397",45,2018-11-06 07:29:02,"LOCATION_304","PRECINCT_124","DEVICE_878",6,11,2018,7,29,2
"CHECKIN_257399",47,2018-11-06 07:30:46,"LOCATION_304","PRECINCT_124","DEVICE_877",6,11,2018,7,30,46
"CHECKIN_257403",66,2018-11-06 07:32:54,"LOCATION_304","PRECINCT_124","DEVICE_879",6,11,2018,7,32,54
"CHECKIN_257404",47,2018-11-06 07:33:30,"LOCATION_304","PRECINCT_124","DEVICE_878",6,11,2018,7,33,30
"CHECKIN_257437",59,2018-11-06 07:53:04,"LOCATION_304","PRECINCT_124","DEVICE_879",6,11,2018,7,53,4
"CHECKIN_257443",32,2018-11-06 07:55:33,"LOCATION_304","PRECINCT_124","DEVICE_877",6,11,2018,7,55,33
"CHECKIN_257455",34,2018-11-06 08:02:50,"LOCATION_304","PRECINCT_124","DEVICE_879",6,11,2018,8,2,50
"CHECKIN_257469",60,2018-11-06 08:07:48,"LOCATION_304","PRECINCT_124","DEVICE_878",6,11,2018,8,7,48
"CHECKIN_257483",47,2018-11-06 08:16:34,"LOCATION_304","PRECINCT_124","DEVICE_877",6,11,2018,8,16,34
"CHECKIN_257498",52,2018-11-06 08:27:35,"LOCATION_304","PRECINCT_124","DEVICE_879",6,11,2018,8,27,35
"CHECKIN_257501",46,2018-11-06 08:29:39,"LOCATION_304","PRECINCT_124","DEVICE_878",6,11,2018,8,29,39
"CHECKIN_257509",18,2018-11-06 08:34:24,"LOCATION_304","PRECINCT_124","DEVICE_878",6,11,2018,8,34,24
"CHECKIN_257510",49,2018-11-06 08:34:37,"LOCATION_304","PRECINCT_124","DEVICE_877",6,11,2018,8,34,37
"CHECKIN_257511",26,2018-11-06 08:35:23,"LOCATION_304","PRECINCT_124","DEVICE_877",6,11,2018,8,35,23
"CHECKIN_257526",254,2018-11-06 08:44:39,"LOCATION_304","PRECINCT_124","DEVICE_879",6,11,2018,8,44,39
"CHECKIN_257548",50,2018-11-06 08:53:07,"LOCATION_304","PRECINCT_124","DEVICE_878",6,11,2018,8,53,7
"CHECKIN_257555",36,2018-11-06 08:56:15,"LOCATION_304","PRECINCT_124","DEVICE_877",6,11,2018,8,56,15
"CHECKIN_257570",66,2018-11-06 09:04:02,"LOCATION_304","PRECINCT_124","DEVICE_879",6,11,2018,9,4,2
"CHECKIN_257587",289,2018-11-06 09:11:31,"LOCATION_304","PRECINCT_124","DEVICE_878",6,11,2018,9,11,31
"CHECKIN_257605",18,2018-11-06 09:25:24,"LOCATION_304","PRECINCT_124","DEVICE_879",6,11,2018,9,25,24
"CHECKIN_257608",51,2018-11-06 09:26:28,"LOCATION_304","PRECINCT_124","DEVICE_878",6,11,2018,9,26,28
"CHECKIN_257624",47,2018-11-06 09:34:55,"LOCATION_304","PRECINCT_124","DEVICE_877",6,11,2018,9,34,55
"CHECKIN_257634",32,2018-11-06 09:40:07,"LOCATION_304","PRECINCT_124","DEVICE_879",6,11,2018,9,40,7
"CHECKIN_257649",59,2018-11-06 09:45:18,"LOCATION_304","PRECINCT_124","DEVICE_877",6,11,2018,9,45,18
"CHECKIN_257661",16,2018-11-06 09:49:42,"LOCATION_304","PRECINCT_124","DEVICE_877",6,11,2018,9,49,42
"CHECKIN_257662",52,2018-11-06 09:50:14,"LOCATION_304","PRECINCT_124","DEVICE_878",6,11,2018,9,50,14
"CHECKIN_257675",75,2018-11-06 09:56:57,"LOCATION_304","PRECINCT_124","DEVICE_877",6,11,2018,9,56,57
"CHECKIN_257682",42,2018-11-06 09:58:45,"LOCATION_304","PRECINCT_124","DEVICE_878",6,11,2018,9,58,45
"CHECKIN_257686",27,2018-11-06 09:59:43,"LOCATION_304","PRECINCT_124","DEVICE_877",6,11,2018,9,59,43
"CHECKIN_257689",16,2018-11-06 10:00:55,"LOCATION_304","PRECINCT_124","DEVICE_877",6,11,2018,10,0,55
"CHECKIN_257698",26,2018-11-06 10:05:55,"LOCATION_304","PRECINCT_124","DEVICE_878",6,11,2018,10,5,55
"CHECKIN_257703",30,2018-11-06 10:07:32,"LOCATION_304","PRECINCT_124","DEVICE_879",6,11,2018,10,7,32
"CHECKIN_257705",29,2018-11-06 10:08:20,"LOCATION_304","PRECINCT_124","DEVICE_877",6,11,2018,10,8,20
"CHECKIN_257706",21,2018-11-06 10:08:25,"LOCATION_304","PRECINCT_124","DEVICE_879",6,11,2018,10,8,25
"CHECKIN_257722",69,2018-11-06 10:15:35,"LOCATION_304","PRECINCT_124","DEVICE_877",6,11,2018,10,15,35
"CHECKIN_257728",36,2018-11-06 10:17:04,"LOCATION_304","PRECINCT_124","DEVICE_878",6,11,2018,10,17,4
"CHECKIN_257743",50,2018-11-06 10:23:12,"LOCATION_304","PRECINCT_124","DEVICE_878",6,11,2018,10,23,12
"CHECKIN_257756",68,2018-11-06 10:27:10,"LOCATION_304","PRECINCT_124","DEVICE_879",6,11,2018,10,27,10
"CHECKIN_257759",69,2018-11-06 10:28:22,"LOCATION_304","PRECINCT_124","DEVICE_877",6,11,2018,10,28,22
"CHECKIN_257769",235,2018-11-06 10:31:29,"LOCATION_304","PRECINCT_124","DEVICE_877",6,11,2018,10,31,29
"CHECKIN_257780",41,2018-11-06 10:35:25,"LOCATION_304","PRECINCT_124","DEVICE_879",6,11,2018,10,35,25
"CHECKIN_257803",42,2018-11-06 10:44:28,"LOCATION_304","PRECINCT_124","DEVICE_878",6,11,2018,10,44,28
"CHECKIN_257811",29,2018-11-06 10:50:23,"LOCATION_304","PRECINCT_124","DEVICE_879",6,11,2018,10,50,23
"CHECKIN_257830",49,2018-11-06 10:59:50,"LOCATION_304","PRECINCT_124","DEVICE_878",6,11,2018,10,59,50
"CHECKIN_257837",24,2018-11-06 11:04:50,"LOCATION_304","PRECINCT_124","DEVICE_878",6,11,2018,11,4,50
"CHECKIN_257846",74,2018-11-06 11:11:29,"LOCATION_304","PRECINCT_124","DEVICE_877",6,11,2018,11,11,29
"CHECKIN_257851",53,2018-11-06 11:14:15,"LOCATION_304","PRECINCT_124","DEVICE_878",6,11,2018,11,14,15
"CHECKIN_257857",271,2018-11-06 11:16:34,"LOCATION_304","PRECINCT_124","DEVICE_877",6,11,2018,11,16,34
"CHECKIN_257866",16,2018-11-06 11:20:27,"LOCATION_304","PRECINCT_124","DEVICE_878",6,11,2018,11,20,27
"CHECKIN_257867",59,2018-11-06 11:20:50,"LOCATION_304","PRECINCT_124","DEVICE_877",6,11,2018,11,20,50
"CHECKIN_257877",62,2018-11-06 11:25:32,"LOCATION_304","PRECINCT_124","DEVICE_879",6,11,2018,11,25,32
"CHECKIN_257900",18,2018-11-06 11:37:32,"LOCATION_304","PRECINCT_124","DEVICE_879",6,11,2018,11,37,32
"CHECKIN_257928",55,2018-11-06 11:51:58,"LOCATION_304","PRECINCT_124","DEVICE_877",6,11,2018,11,51,58
"CHECKIN_257934",28,2018-11-06 11:55:11,"LOCATION_304","PRECINCT_124","DEVICE_877",6,11,2018,11,55,11
"CHECKIN_257943",36,2018-11-06 11:59:42,"LOCATION_304","PRECINCT_124","DEVICE_879",6,11,2018,11,59,42
"CHECKIN_257946",27,2018-11-06 12:00:51,"LOCATION_304","PRECINCT_124","DEVICE_878",6,11,2018,12,0,51
"CHECKIN_257948",65,2018-11-06 12:02:57,"LOCATION_304","PRECINCT_124","DEVICE_879",6,11,2018,12,2,57
"CHECKIN_257964",31,2018-11-06 12:16:42,"LOCATION_304","PRECINCT_124","DEVICE_877",6,11,2018,12,16,42
"CHECKIN_257967",45,2018-11-06 12:18:35,"LOCATION_304","PRECINCT_124","DEVICE_877",6,11,2018,12,18,35
"CHECKIN_257973",73,2018-11-06 12:22:26,"LOCATION_304","PRECINCT_124","DEVICE_879",6,11,2018,12,22,26
